x,y,z
-0.348136,0.317719,0.510535
-0.348138,0.317705,0.510527
-0.348139,0.317690,0.510518
-0.348141,0.317676,0.510509
-0.348143,0.317661,0.510501
-0.348144,0.317646,0.510492
-0.348146,0.317631,0.510483
-0.348147,0.317616,0.510474
-0.348149,0.317601,0.510465
-0.348150,0.317586,0.510456
-0.348152,0.317570,0.510447
-0.348154,0.317555,0.510438
-0.348155,0.317539,0.510428
-0.348157,0.317524,0.510419
-0.348159,0.317508,0.510410
-0.348160,0.317492,0.510400
-0.348162,0.317476,0.510391
-0.348164,0.317460,0.510381
-0.348165,0.317444,0.510372
-0.348167,0.317427,0.510362
-0.348169,0.317411,0.510352
-0.348171,0.317394,0.510342
-0.348172,0.317378,0.510332
-0.348174,0.317361,0.510322
-0.348176,0.317344,0.510312
-0.348178,0.317327,0.510302
-0.348179,0.317310,0.510292
-0.348181,0.317293,0.510282
-0.348183,0.317275,0.510272
-0.348185,0.317258,0.510261
-0.348187,0.317241,0.510251
-0.348189,0.317223,0.510240
-0.348190,0.317205,0.510230
-0.348192,0.317187,0.510219
-0.348194,0.317169,0.510208
-0.348196,0.317151,0.510198
-0.348198,0.317133,0.510187
-0.348200,0.317115,0.510176
-0.348202,0.317096,0.510165
-0.348204,0.317078,0.510154
-0.348206,0.317059,0.510143
-0.348208,0.317041,0.510132
-0.348210,0.317022,0.510121
-0.348212,0.317003,0.510109
-0.348214,0.316984,0.510098
-0.348216,0.316965,0.510087
-0.348218,0.316946,0.510075
-0.348220,0.316926,0.510064
-0.348222,0.316907,0.510052
-0.348224,0.316887,0.510041
-0.348226,0.316868,0.510029
-0.348228,0.316848,0.510017
-0.348230,0.316828,0.510005
-0.348232,0.316808,0.509994
-0.348234,0.316788,0.509982
-0.348236,0.316768,0.509970
-0.348239,0.316747,0.509958
-0.348241,0.316727,0.509945
-0.348243,0.316706,0.509933
-0.348245,0.316686,0.509921
-0.348247,0.316665,0.509909
-0.348249,0.316644,0.509896
-0.348252,0.316623,0.509884
-0.348254,0.316602,0.509871
-0.348256,0.316581,0.509859
-0.348258,0.316560,0.509846
-0.348261,0.316539,0.509833
-0.348263,0.316517,0.509821
-0.348265,0.316496,0.509808
-0.348267,0.316474,0.509795
-0.348270,0.316452,0.509782
-0.348272,0.316430,0.509769
-0.348274,0.316408,0.509756
-0.348277,0.316386,0.509743
-0.348279,0.316364,0.509730
-0.348281,0.316342,0.509717
-0.348284,0.316320,0.509703
-0.348286,0.316297,0.509690
-0.348288,0.316275,0.509676
-0.348291,0.316252,0.509663
-0.348293,0.316229,0.509649
-0.348296,0.316206,0.509636
-0.348298,0.316183,0.509622
-0.348300,0.316160,0.509608
-0.348303,0.316137,0.509595
