x,y,z
0.149689,0.300670,0.645566
0.149690,0.300669,0.645286
0.149691,0.300668,0.645005
0.149691,0.300666,0.644723
0.149692,0.300665,0.644438
0.149692,0.300664,0.644153
0.149693,0.300663,0.643865
0.149694,0.300661,0.643576
0.149694,0.300660,0.643286
0.149695,0.300659,0.642994
0.149695,0.300657,0.642700
0.149696,0.300656,0.642405
0.149697,0.300654,0.642109
0.149697,0.300653,0.641811
0.149698,0.300652,0.641511
0.149699,0.300650,0.641210
0.149699,0.300649,0.640907
0.149700,0.300648,0.640603
0.149701,0.300646,0.640297
0.149701,0.300645,0.639990
0.149702,0.300643,0.639682
0.149703,0.300642,0.639371
0.149703,0.300640,0.639060
0.149704,0.300639,0.638747
0.149705,0.300638,0.638432
0.149705,0.300636,0.638116
0.149706,0.300635,0.637799
0.149707,0.300633,0.637480
0.149707,0.300632,0.637160
0.149708,0.300630,0.636838
0.149709,0.300629,0.636515
0.149709,0.300627,0.636191
0.149710,0.300626,0.635865
0.149711,0.300624,0.635538
0.149711,0.300623,0.635209
0.149712,0.300621,0.634879
0.149713,0.300620,0.634548
0.149714,0.300618,0.634215
0.149714,0.300617,0.633881
0.149715,0.300615,0.633546
0.149716,0.300613,0.633209
0.149716,0.300612,0.632871
0.149717,0.300610,0.632532
0.149718,0.300609,0.632191
0.149719,0.300607,0.631849
0.149719,0.300606,0.631506
0.149720,0.300604,0.631161
0.149721,0.300602,0.630816
0.149722,0.300601,0.630469
0.149722,0.300599,0.630120
0.149723,0.300598,0.629771
0.149724,0.300596,0.629420
0.149725,0.300594,0.629068
0.149725,0.300593,0.628715
0.149726,0.300591,0.628360
0.149727,0.300590,0.628005
0.149728,0.300588,0.627648
0.149728,0.300586,0.627290
0.149729,0.300585,0.626931
0.149730,0.300583,0.626570
0.149731,0.300581,0.626209
0.149731,0.300580,0.625846
0.149732,0.300578,0.625482
0.149733,0.300576,0.625117
0.149734,0.300575,0.624751
0.149735,0.300573,0.624384
0.149735,0.300571,0.624016
0.149736,0.300569,0.623646
0.149737,0.300568,0.623276
0.149738,0.300566,0.622904
0.149739,0.300564,0.622532
0.149739,0.300563,0.622158
0.149740,0.300561,0.621784
0.149741,0.300559,0.621408
0.149742,0.300557,0.621031
0.149743,0.300556,0.620653
0.149743,0.300554,0.620275
0.149744,0.300552,0.619895
0.149745,0.300550,0.619514
0.149746,0.300549,0.619133
0.149747,0.300547,0.618750
0.149747,0.300545,0.618366
0.149748,0.300543,0.617982
0.149749,0.300542,0.617596
0.149750,0.300540,0.617210
0.149751,0.300538,0.616823
0.149752,0.300536,0.616434
0.149752,0.300534,0.616045
0.149753,0.300533,0.615655
0.149754,0.300531,0.615265
0.149755,0.300529,0.614873
0.149756,0.300527,0.614480
0.149757,0.300525,0.614087
0.149757,0.300524,0.613693
0.149758,0.300522,0.613298
0.149759,0.300520,0.612902
0.149760,0.300518,0.612505
0.149761,0.300516,0.612108
0.149762,0.300514,0.611710
0.149762,0.300513,0.611311
0.149763,0.300511,0.610911
0.149764,0.300509,0.610511
0.149765,0.300507,0.610110
0.149766,0.300505,0.609708
0.149767,0.300503,0.609305
0.149768,0.300502,0.608902
0.149768,0.300500,0.608498
0.149769,0.300498,0.608094
0.149770,0.300496,0.607688
0.149771,0.300494,0.607282
0.149772,0.300492,0.606876
0.149773,0.300490,0.606469
0.149774,0.300488,0.606061
0.149775,0.300487,0.605652
0.149775,0.300485,0.605244
0.149776,0.300483,0.604834
0.149777,0.300481,0.604424
0.149778,0.300479,0.604013
0.149779,0.300477,0.603602
0.149780,0.300475,0.603190
0.149781,0.300473,0.602778
0.149782,0.300471,0.602365
0.149782,0.300470,0.601952
