x,y,z
-0.346916,0.316971,0.525025
-0.346921,0.316942,0.525276
-0.346927,0.316912,0.525529
-0.346932,0.316883,0.525783
-0.346937,0.316853,0.526039
-0.346943,0.316822,0.526297
-0.346948,0.316792,0.526556
-0.346954,0.316762,0.526817
-0.346960,0.316731,0.527080
-0.346965,0.316700,0.527344
-0.346971,0.316669,0.527609
-0.346976,0.316638,0.527877
-0.346982,0.316606,0.528145
-0.346988,0.316574,0.528415
-0.346994,0.316543,0.528687
-0.347000,0.316511,0.528961
-0.347005,0.316478,0.529236
-0.347011,0.316446,0.529512
-0.347017,0.316414,0.529790
-0.347023,0.316381,0.530069
-0.347029,0.316348,0.530350
-0.347035,0.316315,0.530633
-0.347041,0.316282,0.530917
-0.347047,0.316248,0.531202
-0.347053,0.316215,0.531489
-0.347059,0.316181,0.531778
-0.347066,0.316147,0.532068
-0.347072,0.316113,0.532359
-0.347078,0.316079,0.532652
-0.347084,0.316044,0.532947
-0.347091,0.316009,0.533243
-0.347097,0.315975,0.533540
-0.347103,0.315940,0.533839
-0.347110,0.315904,0.534139
-0.347116,0.315869,0.534440
-0.347123,0.315834,0.534744
-0.347129,0.315798,0.535048
-0.347136,0.315762,0.535354
-0.347142,0.315726,0.535661
-0.347149,0.315690,0.535970
-0.347155,0.315654,0.536280
-0.347162,0.315617,0.536591
-0.347169,0.315581,0.536904
-0.347175,0.315544,0.537218
-0.347182,0.315507,0.537534
-0.347189,0.315470,0.537851
-0.347195,0.315433,0.538169
-0.347202,0.315395,0.538489
-0.347209,0.315358,0.538810
-0.347216,0.315320,0.539132
-0.347223,0.315282,0.539456
-0.347230,0.315244,0.539780
-0.347237,0.315206,0.540107
-0.347244,0.315168,0.540434
-0.347251,0.315129,0.540763
-0.347258,0.315090,0.541093
-0.347265,0.315052,0.541424
-0.347272,0.315013,0.541757
-0.347279,0.314974,0.542091
-0.347286,0.314934,0.542426
-0.347293,0.314895,0.542762
-0.347300,0.314855,0.543100
-0.347308,0.314816,0.543439
-0.347315,0.314776,0.543779
-0.347322,0.314736,0.544120
-0.347329,0.314696,0.544462
-0.347337,0.314656,0.544806
-0.347344,0.314615,0.545150
-0.347351,0.314575,0.545496
-0.347359,0.314534,0.545843
-0.347366,0.314494,0.546192
-0.347374,0.314453,0.546541
-0.347381,0.314412,0.546892
-0.347388,0.314370,0.547243
-0.347396,0.314329,0.547596
-0.347404,0.314288,0.547950
-0.347411,0.314246,0.548305
-0.347419,0.314204,0.548661
-0.347426,0.314163,0.549018
-0.347434,0.314121,0.549376
-0.347442,0.314079,0.549735
-0.347449,0.314037,0.550096
-0.347457,0.313994,0.550457
-0.347465,0.313952,0.550819
-0.347472,0.313909,0.551183
-0.347480,0.313867,0.551547
-0.347488,0.313824,0.551913
-0.347496,0.313781,0.552279
-0.347503,0.313738,0.552647
-0.347511,0.313695,0.553015
-0.347519,0.313652,0.553384
-0.347527,0.313608,0.553755
-0.347535,0.313565,0.554126
-0.347543,0.313521,0.554498
-0.347551,0.313477,0.554871
-0.347559,0.313434,0.555245
-0.347567,0.313390,0.555620
-0.347575,0.313346,0.555996
-0.347583,0.313302,0.556373
-0.347591,0.313258,0.556750
-0.347599,0.313213,0.557129
-0.347607,0.313169,0.557508
-0.347615,0.313124,0.557888
-0.347623,0.313080,0.558269
-0.347631,0.313035,0.558651
-0.347639,0.312990,0.559033
-0.347647,0.312945,0.559417
-0.347656,0.312900,0.559801
-0.347664,0.312855,0.560186
-0.347672,0.312810,0.560572
-0.347680,0.312765,0.560958
-0.347689,0.312720,0.561346
-0.347697,0.312674,0.561734
-0.347705,0.312629,0.562122
-0.347713,0.312583,0.562512
-0.347722,0.312537,0.562902
-0.347730,0.312492,0.563293
-0.347738,0.312446,0.563684
-0.347747,0.312400,0.564077
-0.347755,0.312354,0.564469
-0.347763,0.312308,0.564863
-0.347772,0.312262,0.565257
-0.347780,0.312215,0.565652
-0.347789,0.312169,0.566047
-0.347797,0.312123,0.566443
-0.347805,0.312076,0.566840
-0.347814,0.312030,0.567237
-0.347822,0.311983,0.567635
-0.347831,0.311937,0.568033
-0.347839,0.311890,0.568432
-0.347848,0.311843,0.568832
-0.347856,0.311796,0.569232
-0.347865,0.311749,0.569632
-0.347873,0.311703,0.570033
-0.347882,0.311656,0.570435
-0.347890,0.311608,0.570837
-0.347899,0.311561,0.571239
-0.347908,0.311514,0.571642
-0.347916,0.311467,0.572045
-0.347925,0.311420,0.572449
-0.347933,0.311372,0.572854
-0.347942,0.311325,0.573258
-0.347951,0.311278,0.573663
-0.347959,0.311230,0.574069
-0.347968,0.311183,0.574475
-0.347976,0.311135,0.574881
-0.347985,0.311087,0.575287
-0.347994,0.311040,0.575694
-0.348002,0.310992,0.576102
-0.348011,0.310944,0.576509
-0.348020,0.310897,0.576917
-0.348028,0.310849,0.577325
-0.348037,0.310801,0.577734
-0.348046,0.310753,0.578143
-0.348055,0.310705,0.578552
-0.348063,0.310657,0.578961
-0.348072,0.310609,0.579371
-0.348081,0.310561,0.579780
-0.348089,0.310513,0.580190
-0.348098,0.310465,0.580601
-0.348107,0.310417,0.581011
-0.348116,0.310369,0.581422
-0.348124,0.310321,0.581832
-0.348133,0.310273,0.582243
-0.348142,0.310225,0.582655
-0.348151,0.310177,0.583066
-0.348159,0.310129,0.583477
-0.348168,0.310081,0.583889
-0.348177,0.310032,0.584300
-0.348186,0.309984,0.584712
-0.348194,0.309936,0.585124
-0.348203,0.309888,0.585536
-0.348212,0.309840,0.585947
-0.348221,0.309791,0.586359
-0.348229,0.309743,0.586771
-0.348238,0.309695,0.587183
-0.348247,0.309647,0.587595
-0.348256,0.309598,0.588007
-0.348264,0.309550,0.588419
-0.348273,0.309502,0.588831
-0.348282,0.309454,0.589243
-0.348291,0.309405,0.589655
-0.348300,0.309357,0.590067
-0.348308,0.309309,0.590479
-0.348317,0.309261,0.590891
-0.348326,0.309213,0.591302
-0.348335,0.309165,0.591714
-0.348343,0.309116,0.592125
-0.348352,0.309068,0.592536
-0.348361,0.309020,0.592947
-0.348370,0.308972,0.593358
-0.348378,0.308924,0.593769
-0.348387,0.308876,0.594180
-0.348396,0.308828,0.594590
-0.348404,0.308780,0.595000
-0.348413,0.308732,0.595410
-0.348422,0.308684,0.595820
-0.348431,0.308636,0.596230
-0.348439,0.308588,0.596639
-0.348448,0.308540,0.597048
-0.348457,0.308492,0.597457
-0.348465,0.308444,0.597866
-0.348474,0.308397,0.598274
-0.348483,0.308349,0.598682
-0.348491,0.308301,0.599089
-0.348500,0.308253,0.599497
-0.348509,0.308206,0.599903
-0.348517,0.308158,0.600310
-0.348526,0.308111,0.600716
-0.348535,0.308063,0.601122
-0.348543,0.308016,0.601528
-0.348552,0.307968,0.601933
-0.348561,0.307921,0.602337
-0.348569,0.307874,0.602742
-0.348578,0.307826,0.603145
-0.348586,0.307779,0.603549
-0.348595,0.307732,0.603952
-0.348603,0.307685,0.604354
-0.348612,0.307638,0.604756
-0.348621,0.307591,0.605158
-0.348629,0.307544,0.605559
-0.348638,0.307497,0.605959
-0.348646,0.307450,0.606359
-0.348655,0.307403,0.606759
-0.348663,0.307357,0.607158
-0.348672,0.307310,0.607556
-0.348680,0.307263,0.607954
-0.348688,0.307217,0.608351
-0.348697,0.307170,0.608748
-0.348705,0.307124,0.609144
-0.348714,0.307078,0.609539
-0.348722,0.307032,0.609934
-0.348731,0.306985,0.610328
-0.348739,0.306939,0.610722
-0.348747,0.306893,0.611114
-0.348756,0.306847,0.611507
-0.348764,0.306802,0.611898
-0.348772,0.306756,0.612289
-0.348781,0.306710,0.612679
-0.348789,0.306665,0.613069
-0.348797,0.306619,0.613457
-0.348805,0.306574,0.613845
-0.348814,0.306528,0.614233
-0.348822,0.306483,0.614619
-0.348830,0.306438,0.615005
-0.348838,0.306393,0.615390
-0.348846,0.306348,0.615774
-0.348855,0.306303,0.616157
-0.348863,0.306258,0.616540
-0.348871,0.306214,0.616922
-0.348879,0.306169,0.617303
-0.348887,0.306124,0.617683
-0.348895,0.306080,0.618062
-0.348903,0.306036,0.618441
-0.348911,0.305992,0.618818
-0.348919,0.305947,0.619195
-0.348927,0.305903,0.619571
-0.348935,0.305860,0.619946
-0.348943,0.305816,0.620320
-0.348951,0.305772,0.620693
-0.348959,0.305729,0.621065
-0.348967,0.305685,0.621436
-0.348975,0.305642,0.621807
-0.348983,0.305598,0.622176
-0.348990,0.305555,0.622544
-0.348998,0.305512,0.622912
-0.349006,0.305469,0.623278
-0.349014,0.305427,0.623644
-0.349022,0.305384,0.624008
-0.349029,0.305341,0.624371
-0.349037,0.305299,0.624734
-0.349045,0.305257,0.625095
-0.349052,0.305215,0.625455
-0.349060,0.305173,0.625815
-0.349068,0.305131,0.626173
-0.349075,0.305089,0.626530
-0.349083,0.305047,0.626886
-0.349090,0.305006,0.627241
-0.349098,0.304964,0.627595
-0.349105,0.304923,0.627948
-0.349113,0.304882,0.628299
-0.349120,0.304841,0.628650
-0.349128,0.304800,0.628999
-0.349135,0.304759,0.629347
-0.349143,0.304718,0.629695
-0.349150,0.304678,0.630040
-0.349157,0.304637,0.630385
-0.349165,0.304597,0.630729
-0.349172,0.304557,0.631071
-0.349179,0.304517,0.631412
-0.349186,0.304477,0.631752
-0.349194,0.304438,0.632091
-0.349201,0.304398,0.632429
-0.349208,0.304359,0.632765
-0.349215,0.304320,0.633100
-0.349222,0.304281,0.633434
-0.349229,0.304242,0.633767
-0.349236,0.304203,0.634098
-0.349243,0.304164,0.634428
-0.349250,0.304126,0.634757
-0.349257,0.304087,0.635084
-0.349264,0.304049,0.635410
-0.349271,0.304011,0.635735
-0.349278,0.303973,0.636059
-0.349285,0.303936,0.636381
-0.349292,0.303898,0.636702
-0.349298,0.303861,0.637022
-0.349305,0.303823,0.637340
-0.349312,0.303786,0.637657
-0.349319,0.303749,0.637973
-0.349325,0.303712,0.638287
-0.349332,0.303676,0.638600
-0.349339,0.303639,0.638911
-0.349345,0.303603,0.639221
-0.349352,0.303567,0.639530
-0.349358,0.303531,0.639837
-0.349365,0.303495,0.640143
-0.349371,0.303460,0.640447
-0.349378,0.303424,0.640750
-0.349384,0.303389,0.641052
-0.349391,0.303354,0.641352
-0.349397,0.303319,0.641651
-0.349403,0.303284,0.641948
-0.349410,0.303249,0.642244
-0.349416,0.303215,0.642539
-0.349422,0.303180,0.642831
-0.349428,0.303146,0.643123
-0.349434,0.303112,0.643413
-0.349441,0.303079,0.643701
-0.349447,0.303045,0.643988
-0.349453,0.303012,0.644274
-0.349459,0.302978,0.644558
-0.349465,0.302945,0.644840
-0.349471,0.302912,0.645121
-0.349477,0.302880,0.645401
-0.349483,0.302847,0.645679
-0.349488,0.302815,0.645955
-0.349494,0.302783,0.646230
-0.349500,0.302751,0.646504
-0.349506,0.302719,0.646775
-0.349512,0.302687,0.647046
-0.349517,0.302656,0.647314
-0.349523,0.302624,0.647582
-0.349529,0.302593,0.647847
-0.349534,0.302562,0.648111
-0.349540,0.302532,0.648374
-0.349545,0.302501,0.648634
-0.349551,0.302471,0.648894
-0.349556,0.302441,0.649151
-0.349562,0.302411,0.649408
-0.349567,0.302381,0.649662
-0.349573,0.302351,0.649915
-0.349578,0.302322,0.650166
-0.349583,0.302293,0.650416
-0.349589,0.302264,0.650664
-0.349594,0.302235,0.650910
-0.349599,0.302206,0.651155
-0.349604,0.302178,0.651399
-0.349609,0.302149,0.651640
-0.349615,0.302121,0.651880
-0.349620,0.302093,0.652118
-0.349625,0.302066,0.652355
-0.349630,0.302038,0.652590
-0.349635,0.302011,0.652824
-0.349640,0.301984,0.653055
-0.349644,0.301957,0.653285
-0.349649,0.301930,0.653514
-0.349654,0.301903,0.653741
-0.349659,0.301877,0.653966
-0.349664,0.301851,0.654189
-0.349668,0.301825,0.654411
-0.349673,0.301799,0.654631
-0.349678,0.301774,0.654850
-0.349682,0.301748,0.655067
-0.349687,0.301723,0.655282
-0.349691,0.301698,0.655495
-0.349696,0.301673,0.655707
-0.349700,0.301649,0.655917
-0.349705,0.301624,0.656126
-0.349709,0.301600,0.656332
-0.349714,0.301576,0.656538
-0.349718,0.301552,0.656741
-0.349722,0.301529,0.656943
-0.349726,0.301505,0.657143
-0.349731,0.301482,0.657341
-0.349735,0.301459,0.657538
-0.349739,0.301436,0.657733
-0.349743,0.301413,0.657926
-0.349747,0.301391,0.658118
-0.349751,0.301369,0.658307
-0.349755,0.301347,0.658496
-0.349759,0.301325,0.658682
-0.349763,0.301303,0.658867
-0.349767,0.301282,0.659050
-0.349771,0.301261,0.659232
-0.349775,0.301240,0.659411
-0.349779,0.301219,0.659589
-0.349782,0.301198,0.659766
-0.349786,0.301178,0.659940
-0.349790,0.301157,0.660113
-0.349793,0.301137,0.660285
-0.349797,0.301117,0.660454
-0.349800,0.301098,0.660622
-0.349804,0.301078,0.660788
-0.349808,0.301059,0.660953
-0.349811,0.301040,0.661116
-0.349814,0.301021,0.661277
-0.349818,0.301002,0.661437
-0.349821,0.300984,0.661594
-0.349825,0.300966,0.661750
-0.349828,0.300948,0.661905
-0.349831,0.300930,0.662058
-0.349834,0.300912,0.662209
-0.349837,0.300895,0.662358
-0.349841,0.300877,0.662506
-0.349844,0.300860,0.662652
-0.349847,0.300843,0.662797
-0.349850,0.300827,0.662939
-0.349853,0.300810,0.663081
-0.349856,0.300794,0.663220
-0.349859,0.300778,0.663358
-0.349862,0.300762,0.663494
-0.349864,0.300746,0.663629
-0.349867,0.300730,0.663761
-0.349870,0.300715,0.663893
-0.349873,0.300700,0.664022
-0.349876,0.300685,0.664150
-0.349878,0.300670,0.664277
-0.349881,0.300655,0.664401
-0.349884,0.300641,0.664524
-0.349886,0.300627,0.664646
-0.349889,0.300613,0.664766
-0.349891,0.300599,0.664884
-0.349894,0.300585,0.665001
-0.349896,0.300572,0.665116
-0.349899,0.300558,0.665229
-0.349901,0.300545,0.665341
-0.349903,0.300532,0.665452
-0.349906,0.300520,0.665560
-0.349908,0.300507,0.665668
-0.349910,0.300495,0.665773
-0.349912,0.300483,0.665877
-0.349914,0.300471,0.665980
-0.349917,0.300459,0.666081
-0.349919,0.300447,0.666180
-0.349921,0.300436,0.666278
-0.349923,0.300424,0.666374
-0.349925,0.300413,0.666469
-0.349927,0.300402,0.666562
-0.349929,0.300392,0.666654
-0.349931,0.300381,0.666744
-0.349933,0.300371,0.666833
-0.349934,0.300361,0.666920
-0.349936,0.300350,0.667006
-0.349938,0.300341,0.667090
-0.349940,0.300331,0.667173
-0.349942,0.300321,0.667255
-0.349943,0.300312,0.667335
-0.349945,0.300303,0.667413
-0.349947,0.300294,0.667490
-0.349948,0.300285,0.667566
-0.349950,0.300276,0.667640
-0.349951,0.300268,0.667713
-0.349953,0.300259,0.667784
-0.349954,0.300251,0.667854
-0.349956,0.300243,0.667923
-0.349957,0.300235,0.667990
-0.349959,0.300228,0.668056
-0.349960,0.300220,0.668121
-0.349961,0.300213,0.668184
-0.349963,0.300205,0.668246
-0.349964,0.300198,0.668306
-0.349965,0.300191,0.668365
-0.349966,0.300185,0.668423
-0.349968,0.300178,0.668480
-0.349969,0.300171,0.668535
-0.349970,0.300165,0.668589
-0.349971,0.300159,0.668642
-0.349972,0.300153,0.668694
-0.349973,0.300147,0.668744
-0.349974,0.300141,0.668793
-0.349975,0.300136,0.668841
-0.349976,0.300130,0.668887
-0.349977,0.300125,0.668933
-0.349978,0.300120,0.668977
-0.349979,0.300115,0.669020
-0.349980,0.300110,0.669062
-0.349981,0.300105,0.669103
-0.349982,0.300100,0.669142
-0.349983,0.300096,0.669181
-0.349983,0.300092,0.669218
-0.349984,0.300087,0.669254
-0.349985,0.300083,0.669289
-0.349986,0.300079,0.669323
-0.349986,0.300075,0.669356
-0.349987,0.300072,0.669388
-0.349988,0.300068,0.669419
-0.349988,0.300064,0.669449
-0.349989,0.300061,0.669478
-0.349989,0.300058,0.669506
-0.349990,0.300055,0.669533
-0.349991,0.300052,0.669559
-0.349991,0.300049,0.669584
-0.349992,0.300046,0.669608
-0.349992,0.300043,0.669632
-0.349993,0.300041,0.669654
-0.349993,0.300038,0.669675
-0.349994,0.300036,0.669696
-0.349994,0.300033,0.669715
-0.349994,0.300031,0.669734
-0.349995,0.300029,0.669752
-0.349995,0.300027,0.669770
-0.349995,0.300025,0.669786
-0.349996,0.300023,0.669802
-0.349996,0.300021,0.669816
-0.349996,0.300020,0.669831
-0.349997,0.300018,0.669844
-0.349997,0.300017,0.669857
-0.349997,0.300015,0.669869
-0.349997,0.300014,0.669880
-0.349998,0.300013,0.669891
-0.349998,0.300012,0.669901
-0.349998,0.300011,0.669910
-0.349998,0.300009,0.669919
-0.349998,0.300009,0.669927
-0.349999,0.300008,0.669935
-0.349999,0.300007,0.669942
